 249
 0.00000000e+00 3.60000001e-02
 5.79865773e-04 3.59979761e-02
 1.15973155e-03 3.59918130e-02
 1.73959732e-03 3.59813802e-02
 2.31946309e-03 3.59665474e-02
 2.89932886e-03 3.59471841e-02
 3.47919464e-03 3.59231614e-02
 4.05906041e-03 3.58943590e-02
 4.63892618e-03 3.58606600e-02
 5.21879195e-03 3.58219475e-02
 5.79865773e-03 3.57781045e-02
 6.37852350e-03 3.57290153e-02
 6.95838927e-03 3.56745747e-02
 7.53825504e-03 3.56146839e-02
 8.11812082e-03 3.55492436e-02
 8.69798659e-03 3.54781550e-02
 9.27785236e-03 3.54013198e-02
 9.85771813e-03 3.53186510e-02
 1.04375839e-02 3.52300707e-02
 1.10174497e-02 3.51355016e-02
 1.15973155e-02 3.50348659e-02
 1.21771812e-02 3.49280864e-02
 1.27570470e-02 3.48150974e-02
 1.33369128e-02 3.46958461e-02
 1.39167785e-02 3.45702803e-02
 1.44966443e-02 3.44383479e-02
 1.50765101e-02 3.42999970e-02
 1.56563759e-02 3.41551858e-02
 1.62362416e-02 3.40038897e-02
 1.68161074e-02 3.38460855e-02
 1.73959732e-02 3.36817501e-02
 1.79758390e-02 3.35108602e-02
 1.85557047e-02 3.33334016e-02
 1.91355705e-02 3.31493813e-02
 1.97154363e-02 3.29588094e-02
 2.02953020e-02 3.27616959e-02
 2.08751678e-02 3.25580510e-02
 2.14550336e-02 3.23478914e-02
 2.20348994e-02 3.21312579e-02
 2.26147651e-02 3.19081968e-02
 2.31946309e-02 3.16787544e-02
 2.37744967e-02 3.14429767e-02
 2.43543624e-02 3.12009151e-02
 2.49342282e-02 3.09526481e-02
 2.55140940e-02 3.06982635e-02
 2.60939598e-02 3.04378493e-02
 2.66738255e-02 3.01714932e-02
 2.72536913e-02 2.98992862e-02
 2.78335571e-02 2.96213452e-02
 2.84134229e-02 2.93378002e-02
 2.89932886e-02 2.90487813e-02
 2.95731544e-02 2.87544186e-02
 3.01530202e-02 2.84548443e-02
 3.07328859e-02 2.81502192e-02
 3.13127517e-02 2.78407248e-02
 3.18926175e-02 2.75265432e-02
 3.24724833e-02 2.72078564e-02
 3.30523490e-02 2.68848472e-02
 3.36322148e-02 2.65577196e-02
 3.42120806e-02 2.62266993e-02
 3.47919464e-02 2.58920130e-02
 3.53718121e-02 2.55538876e-02
 3.59516779e-02 2.52125502e-02
 3.65315437e-02 2.48682543e-02
 3.71114094e-02 2.45212925e-02
 3.76912752e-02 2.41719605e-02
 3.82711410e-02 2.38205544e-02
 3.88510068e-02 2.34673699e-02
 3.94308725e-02 2.31127129e-02
 4.00107383e-02 2.27569109e-02
 4.05906041e-02 2.24002942e-02
 4.11704699e-02 2.20431930e-02
 4.17503356e-02 2.16859379e-02
 4.23302014e-02 2.13288813e-02
 4.29100672e-02 2.09724490e-02
 4.34899329e-02 2.06170812e-02
 4.40697987e-02 2.02632184e-02
 4.46496645e-02 1.99113009e-02
 4.52295303e-02 1.95617663e-02
 4.58093960e-02 1.92150386e-02
 4.63892618e-02 1.88715378e-02
 4.69691276e-02 1.85316837e-02
 4.75489934e-02 1.81958963e-02
 4.81288591e-02 1.78646149e-02
 4.87087249e-02 1.75384275e-02
