"Density","Energy","Mach","Momentum:0","Momentum:1","Momentum:2","Pressure","Pressure_Coefficient","Residual_Density","Residual_Energy","Residual_Momentum:0","Residual_Momentum:1","Residual_Momentum:2","Temperature","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.8208,6.4876,1.3649,2.7259,0.81737,0,1.7055,0.49559,-1.3416e-11,-4.1105e-11,-5.5931e-12,-1.1435e-11,0,1.3113,1,0.284,0.284,0.2,0
1.8209,6.4878,1.3647,2.7258,0.81745,0,1.7057,0.49568,-1.5167e-11,-4.6638e-11,-6.4181e-12,-1.2964e-11,0,1.3114,1,0.286,0.286,0.2,0
1.8211,6.488,1.3645,2.7257,0.81753,0,1.7058,0.49578,-1.6919e-11,-5.2171e-11,-7.2431e-12,-1.4493e-11,0,1.3114,1,0.288,0.288,0.2,0
1.8212,6.4881,1.3643,2.7255,0.81757,0,1.7061,0.49589,-1.887e-11,-5.8281e-11,-8.1128e-12,-1.6208e-11,0,1.3115,1,0.29,0.29,0.2,0
1.8213,6.4881,1.364,2.7252,0.81756,0,1.7063,0.49602,-2.1028e-11,-6.4995e-11,-9.0292e-12,-1.8119e-11,0,1.3116,1,0.292,0.292,0.2,0
1.8215,6.488,1.3637,2.7249,0.81756,0,1.7066,0.49614,-2.3186e-11,-7.171e-11,-9.9456e-12,-2.003e-11,0,1.3117,1,0.294,0.294,0.2,0
1.8216,6.4882,1.3635,2.7247,0.81759,0,1.7068,0.49626,-2.5318e-11,-7.8322e-11,-1.0847e-11,-2.1898e-11,0,1.3118,1,0.296,0.296,0.2,0
1.8218,6.4885,1.3634,2.7246,0.81764,0,1.707,0.49635,-2.7419e-11,-8.4621e-11,-1.164e-11,-2.3606e-11,0,1.3118,1,0.298,0.298,0.2,0
1.8219,6.4886,1.3632,2.7245,0.81762,0,1.7072,0.49645,-2.9583e-11,-9.097e-11,-1.2387e-11,-2.5297e-11,0,1.3119,1,0.3,0.3,0.2,0
1.8221,6.4891,1.363,2.7246,0.81763,0,1.7074,0.49657,-3.1797e-11,-9.7474e-11,-1.3173e-11,-2.7028e-11,0,1.3119,1,0.302,0.302,0.2,0
1.8223,6.4896,1.3629,2.7247,0.81765,0,1.7077,0.49669,-3.4011e-11,-1.0398e-10,-1.3958e-11,-2.8759e-11,0,1.3119,1,0.304,0.304,0.2,0
1.8224,6.4897,1.3627,2.7245,0.81755,0,1.7079,0.4968,-3.6874e-11,-1.1255e-10,-1.5042e-11,-3.1038e-11,0,1.312,1,0.306,0.306,0.2,0
1.8225,6.4897,1.3624,2.7243,0.81743,0,1.7081,0.49691,-3.9989e-11,-1.2193e-10,-1.6252e-11,-3.3534e-11,0,1.3121,1,0.308,0.308,0.2,0
1.8227,6.4904,1.3624,2.7246,0.81744,0,1.7083,0.49699,-4.3301e-11,-1.3205e-10,-1.7653e-11,-3.6262e-11,0,1.3121,1,0.31,0.31,0.2,0
1.8229,6.491,1.3625,2.7249,0.81746,0,1.7084,0.49708,-4.6612e-11,-1.4216e-10,-1.9055e-11,-3.8989e-11,0,1.3121,1,0.312,0.312,0.2,0
1.823,6.4912,1.3623,2.7248,0.81739,0,1.7086,0.49717,-5.0443e-11,-1.5394e-10,-2.0651e-11,-4.2239e-11,0,1.3122,1,0.314,0.314,0.2,0
1.8231,6.4914,1.3621,2.7247,0.81731,0,1.7088,0.49726,-5.4324e-11,-1.6587e-10,-2.2265e-11,-4.5539e-11,0,1.3122,1,0.316,0.316,0.2,0
1.8232,6.4915,1.362,2.7247,0.81723,0,1.709,0.49735,-5.8205e-11,-1.7781e-10,-2.3879e-11,-4.8839e-11,0,1.3123,1,0.318,0.318,0.2,0
1.8234,6.4917,1.3618,2.7246,0.81717,0,1.7092,0.49744,-6.2071e-11,-1.8967e-10,-2.5463e-11,-5.2135e-11,0,1.3123,1,0.32,0.32,0.2,0
1.8236,6.4924,1.3618,2.7249,0.81726,0,1.7094,0.49754,-6.6625e-11,-2.0364e-10,-2.7377e-11,-5.5995e-11,0,1.3123,1,0.322,0.322,0.2,0
1.8238,6.4933,1.3618,2.7253,0.81739,0,1.7096,0.49765,-7.135e-11,-2.1809e-10,-2.9343e-11,-5.9979e-11,0,1.3123,1,0.324,0.324,0.2,0
1.824,6.4943,1.3619,2.7257,0.81753,0,1.7098,0.49776,-7.6075e-11,-2.3255e-10,-3.1309e-11,-6.3964e-11,0,1.3123,1,0.326,0.326,0.2,0
1.8242,6.4952,1.3619,2.7261,0.81766,0,1.71,0.49787,-8.0799e-11,-2.47e-10,-3.3275e-11,-6.7948e-11,0,1.3124,1,0.328,0.328,0.2,0
1.8243,6.4954,1.3618,2.7261,0.81767,0,1.7102,0.49794,-8.3991e-11,-2.5605e-10,-3.4176e-11,-7.0363e-11,0,1.3124,1,0.33,0.33,0.2,0
1.8244,6.4955,1.3617,2.726,0.81767,0,1.7103,0.49801,-8.7172e-11,-2.6506e-10,-3.507e-11,-7.2766e-11,0,1.3124,1,0.332,0.332,0.2,0
1.8246,6.496,1.3617,2.7263,0.81773,0,1.7104,0.49806,-9.1525e-11,-2.7818e-10,-3.6792e-11,-7.6254e-11,0,1.3124,1,0.334,0.334,0.2,0
1.8247,6.4969,1.3619,2.7268,0.81784,0,1.7105,0.49811,-9.7164e-11,-2.958e-10,-3.9422e-11,-8.0932e-11,0,1.3124,1,0.336,0.336,0.2,0
1.8247,6.497,1.3619,2.7269,0.81783,0,1.7105,0.49808,-9.5972e-11,-2.9159e-10,-3.8737e-11,-7.9432e-11,0,1.3123,1,0.338,0.338,0.2,0
1.8247,6.4971,1.362,2.7271,0.81781,0,1.7104,0.49805,-9.403e-11,-2.8499e-10,-3.7688e-11,-7.7255e-11,0,1.3123,1,0.34,0.34,0.2,0
1.8247,6.4971,1.3621,2.7272,0.81779,0,1.7103,0.49802,-9.2089e-11,-2.7839e-10,-3.6639e-11,-7.5077e-11,0,1.3122,1,0.342,0.342,0.2,0
1.8246,6.4971,1.3623,2.7274,0.81775,0,1.7102,0.49794,-9.6888e-11,-2.9214e-10,-3.8251e-11,-7.8534e-11,0,1.3122,1,0.344,0.344,0.2,0
1.8245,6.4968,1.3626,2.7276,0.81773,0,1.7099,0.49778,-1.1308e-10,-3.4097e-10,-4.4705e-11,-9.1564e-11,0,1.3121,1,0.346,0.346,0.2,0
1.8243,6.4964,1.3628,2.7277,0.81771,0,1.7095,0.49762,-1.2927e-10,-3.8979e-10,-5.116e-11,-1.0459e-10,0,1.3119,1,0.348,0.348,0.2,0
1.8241,6.496,1.3631,2.7279,0.81769,0,1.7092,0.49746,-1.4547e-10,-4.3862e-10,-5.7614e-11,-1.1763e-10,0,1.3118,1,0.35,0.35,0.2,0
1.824,6.4961,1.3634,2.7282,0.81765,0,1.709,0.49734,-1.5111e-10,-4.5586e-10,-6.0116e-11,-1.2206e-10,0,1.3117,1,0.352,0.352,0.2,0
1.8239,6.496,1.3636,2.7285,0.81763,0,1.7087,0.49722,-1.5631e-10,-4.7207e-10,-6.258e-11,-1.2642e-10,0,1.3116,1,0.354,0.354,0.2,0
1.8237,6.4957,1.3639,2.7287,0.81763,0,1.7084,0.49708,-1.6267e-10,-4.9208e-10,-6.5655e-11,-1.3212e-10,0,1.3115,1,0.356,0.356,0.2,0
1.8236,6.4954,1.3641,2.7288,0.81764,0,1.7082,0.49694,-1.6902e-10,-5.1208e-10,-6.8729e-11,-1.3782e-10,0,1.3114,1,0.358,0.358,0.2,0
1.8234,6.4951,1.3644,2.729,0.81765,0,1.7079,0.49679,-1.7537e-10,-5.3208e-10,-7.1804e-11,-1.4352e-10,0,1.3113,1,0.36,0.36,0.2,0
1.8233,6.4948,1.3646,2.7291,0.81766,0,1.7076,0.49665,-1.8151e-10,-5.5146e-10,-7.4802e-11,-1.4905e-10,0,1.3112,1,0.362,0.362,0.2,0
1.8232,6.4949,1.3649,2.7295,0.81783,0,1.7074,0.49654,-1.8771e-10,-5.6934e-10,-7.7051e-11,-1.5357e-10,0,1.3111,1,0.364,0.364,0.2,0
1.8231,6.4951,1.3652,2.7298,0.81801,0,1.7071,0.49643,-1.9384e-10,-5.8696e-10,-7.9225e-11,-1.5801e-10,0,1.3109,1,0.366,0.366,0.2,0
1.823,6.4953,1.3655,2.7302,0.81819,0,1.7069,0.49632,-1.9998e-10,-6.0458e-10,-8.1398e-11,-1.6246e-10,0,1.3108,1,0.368,0.368,0.2,0
1.823,6.4954,1.3658,2.7305,0.81837,0,1.7067,0.49621,-2.0635e-10,-6.2296e-10,-8.3681e-11,-1.6713e-10,0,1.3107,1,0.37,0.37,0.2,0
1.8229,6.4955,1.366,2.7307,0.81855,0,1.7065,0.49612,-2.143e-10,-6.466e-10,-8.6709e-11,-1.7339e-10,0,1.3106,1,0.372,0.372,0.2,0
1.8228,6.4955,1.3663,2.731,0.81874,0,1.7064,0.49604,-2.2226e-10,-6.7024e-10,-8.9738e-11,-1.7965e-10,0,1.3105,1,0.374,0.374,0.2,0
1.8228,6.4957,1.3665,2.7312,0.81894,0,1.7062,0.49596,-2.3013e-10,-6.935e-10,-9.2664e-11,-1.8578e-10,0,1.3104,1,0.376,0.376,0.2,0
1.8228,6.4959,1.3667,2.7315,0.81916,0,1.7061,0.49588,-2.3761e-10,-7.1499e-10,-9.5191e-11,-1.9133e-10,0,1.3104,1,0.378,0.378,0.2,0
1.8227,6.4962,1.367,2.7319,0.81938,0,1.7059,0.49581,-2.4402e-10,-7.3271e-10,-9.708e-11,-1.9577e-10,0,1.3103,1,0.38,0.38,0.2,0
1.8227,6.4965,1.3673,2.7322,0.81962,0,1.7057,0.49573,-2.4945e-10,-7.4712e-10,-9.8351e-11,-1.9933e-10,0,1.3102,1,0.382,0.382,0.2,0
1.8227,6.4968,1.3675,2.7326,0.81985,0,1.7056,0.49566,-2.5481e-10,-7.6134e-10,-9.9612e-11,-2.0282e-10,0,1.3101,1,0.384,0.384,0.2,0
1.8226,6.4969,1.3678,2.7329,0.82005,0,1.7054,0.49556,-2.5824e-10,-7.7048e-10,-1.0061e-10,-2.0463e-10,0,1.31,1,0.386,0.386,0.2,0
1.8226,6.497,1.368,2.7332,0.82025,0,1.7052,0.49547,-2.6167e-10,-7.7963e-10,-1.0162e-10,-2.0643e-10,0,1.3099,1,0.388,0.388,0.2,0
1.8225,6.4971,1.3683,2.7334,0.82044,0,1.705,0.49537,-2.6505e-10,-7.8862e-10,-1.0256e-10,-2.082e-10,0,1.3098,1,0.39,0.39,0.2,0
1.8224,6.4973,1.3685,2.7337,0.82063,0,1.7049,0.49529,-2.7315e-10,-8.1243e-10,-1.0583e-10,-2.1377e-10,0,1.3097,1,0.392,0.392,0.2,0
1.8224,6.4975,1.3688,2.734,0.8208,0,1.7047,0.49521,-2.82e-10,-8.3889e-10,-1.0963e-10,-2.2002e-10,0,1.3096,1,0.394,0.394,0.2,0
1.8224,6.4976,1.369,2.7343,0.82098,0,1.7046,0.49513,-2.9085e-10,-8.6535e-10,-1.1343e-10,-2.2626e-10,0,1.3095,1,0.396,0.396,0.2,0
1.8223,6.4979,1.3692,2.7346,0.82118,0,1.7044,0.49507,-2.8441e-10,-8.4347e-10,-1.0952e-10,-2.2011e-10,0,1.3094,1,0.398,0.398,0.2,0
1.8223,6.4982,1.3695,2.735,0.82141,0,1.7043,0.495,-2.6952e-10,-7.949e-10,-1.0134e-10,-2.071e-10,0,1.3093,1,0.4,0.4,0.2,0
1.8223,6.4985,1.3697,2.7353,0.82162,0,1.7042,0.49495,-2.5923e-10,-7.6006e-10,-9.4995e-11,-1.9772e-10,0,1.3092,1,0.402,0.402,0.2,0
1.8224,6.499,1.3699,2.7356,0.82182,0,1.7042,0.49494,-2.7907e-10,-8.1941e-10,-1.0319e-10,-2.1241e-10,0,1.3092,1,0.404,0.404,0.2,0
1.8224,6.4994,1.37,2.7359,0.82203,0,1.7041,0.49493,-3.0296e-10,-8.9176e-10,-1.1355e-10,-2.3035e-10,0,1.3091,1,0.406,0.406,0.2,0
1.8225,6.5,1.3702,2.7363,0.82224,0,1.7042,0.49494,-3.2409e-10,-9.5582e-10,-1.2269e-10,-2.4649e-10,0,1.3091,1,0.408,0.408,0.2,0
1.8226,6.5007,1.3703,2.7367,0.82245,0,1.7042,0.49497,-3.3886e-10,-1.0005e-09,-1.289e-10,-2.5823e-10,0,1.3091,1,0.41,0.41,0.2,0
1.8227,6.5012,1.3704,2.7369,0.82265,0,1.7043,0.49499,-3.494e-10,-1.0313e-09,-1.3273e-10,-2.6611e-10,0,1.309,1,0.412,0.412,0.2,0
1.8228,6.5017,1.3705,2.7372,0.82284,0,1.7043,0.49502,-3.5994e-10,-1.0621e-09,-1.3655e-10,-2.7399e-10,0,1.309,1,0.414,0.414,0.2,0
1.8229,6.5025,1.3706,2.7376,0.82306,0,1.7044,0.49508,-3.6861e-10,-1.0858e-09,-1.3884e-10,-2.7999e-10,0,1.309,1,0.416,0.416,0.2,0
1.8231,6.5034,1.3708,2.7381,0.82327,0,1.7045,0.49513,-3.7718e-10,-1.1092e-09,-1.4104e-10,-2.8589e-10,0,1.309,1,0.418,0.418,0.2,0
1.8232,6.5038,1.3708,2.7383,0.8234,0,1.7046,0.49516,-3.8611e-10,-1.1337e-09,-1.4348e-10,-2.9175e-10,0,1.3089,1,0.42,0.42,0.2,0
1.8233,6.5043,1.3709,2.7386,0.82352,0,1.7047,0.49519,-4.0727e-10,-1.1952e-09,-1.5096e-10,-3.0737e-10,0,1.3089,1,0.422,0.422,0.2,0
1.8234,6.5049,1.371,2.7389,0.82364,0,1.7047,0.49521,-4.3583e-10,-1.2789e-09,-1.6146e-10,-3.2891e-10,0,1.3089,1,0.424,0.424,0.2,0
1.8235,6.5055,1.3712,2.7393,0.82376,0,1.7048,0.49524,-4.6439e-10,-1.3626e-09,-1.7197e-10,-3.5045e-10,0,1.3089,1,0.426,0.426,0.2,0
1.8236,6.506,1.3713,2.7396,0.82387,0,1.7048,0.49527,-4.9033e-10,-1.4384e-09,-1.8137e-10,-3.6983e-10,0,1.3089,1,0.428,0.428,0.2,0
1.8236,6.5065,1.3714,2.7399,0.82389,0,1.7048,0.49528,-4.56e-10,-1.3355e-09,-1.6777e-10,-3.4197e-10,0,1.3088,1,0.43,0.43,0.2,0
1.8236,6.5067,1.3714,2.74,0.82387,0,1.7048,0.49528,-4.1773e-10,-1.2194e-09,-1.5171e-10,-3.1071e-10,0,1.3088,1,0.432,0.432,0.2,0
1.8237,6.507,1.3715,2.7402,0.82385,0,1.7049,0.49528,-3.7947e-10,-1.1033e-09,-1.3565e-10,-2.7944e-10,0,1.3088,1,0.434,0.434,0.2,0
1.8237,6.5072,1.3716,2.7404,0.82382,0,1.7048,0.49527,-3.7737e-10,-1.0931e-09,-1.3304e-10,-2.7495e-10,0,1.3088,1,0.436,0.436,0.2,0
1.8237,6.5074,1.3717,2.7406,0.82376,0,1.7048,0.49526,-3.9875e-10,-1.151e-09,-1.3867e-10,-2.8784e-10,0,1.3087,1,0.438,0.438,0.2,0
1.8237,6.5075,1.3717,2.7408,0.82369,0,1.7048,0.49525,-4.3167e-10,-1.2413e-09,-1.4756e-10,-3.0925e-10,0,1.3087,1,0.44,0.44,0.2,0
1.8237,6.5079,1.3719,2.741,0.82365,0,1.7048,0.49526,-4.471e-10,-1.282e-09,-1.5089e-10,-3.1868e-10,0,1.3087,1,0.442,0.442,0.2,0
1.8237,6.508,1.3718,2.7411,0.82356,0,1.7048,0.49527,-4.6429e-10,-1.3291e-09,-1.5558e-10,-3.295e-10,0,1.3087,1,0.444,0.444,0.2,0
1.8237,6.508,1.3718,2.7411,0.82347,0,1.7049,0.49528,-4.8157e-10,-1.3765e-09,-1.6032e-10,-3.4039e-10,0,1.3087,1,0.446,0.446,0.2,0
1.8238,6.5083,1.3718,2.7413,0.82343,0,1.7049,0.49531,-4.9473e-10,-1.4114e-09,-1.6327e-10,-3.4826e-10,0,1.3087,1,0.448,0.448,0.2,0
1.8239,6.5088,1.3719,2.7415,0.82343,0,1.705,0.49536,-5.0366e-10,-1.4336e-09,-1.6441e-10,-3.5306e-10,0,1.3087,1,0.45,0.45,0.2,0
1.824,6.5093,1.3719,2.7417,0.82343,0,1.7051,0.49542,-5.1255e-10,-1.4554e-09,-1.6534e-10,-3.5779e-10,0,1.3088,1,0.452,0.452,0.2,0
1.8241,6.5096,1.3718,2.7417,0.82341,0,1.7053,0.4955,-5.212e-10,-1.475e-09,-1.6506e-10,-3.6238e-10,0,1.3088,1,0.454,0.454,0.2,0
1.8243,6.5102,1.3717,2.7419,0.82346,0,1.7055,0.49562,-5.3063e-10,-1.5003e-09,-1.6709e-10,-3.6825e-10,0,1.3089,1,0.456,0.456,0.2,0
1.8244,6.5107,1.3716,2.742,0.82349,0,1.7057,0.49572,-5.4032e-10,-1.526e-09,-1.6893e-10,-3.7436e-10,0,1.3089,1,0.458,0.458,0.2,0
1.8246,6.5112,1.3715,2.7421,0.8235,0,1.7059,0.49583,-5.5032e-10,-1.5522e-09,-1.7063e-10,-3.8074e-10,0,1.309,1,0.46,0.46,0.2,0
1.8248,6.5119,1.3714,2.7423,0.82359,0,1.7062,0.49597,-5.6283e-10,-1.5863e-09,-1.7361e-10,-3.8902e-10,0,1.309,1,0.462,0.462,0.2,0
1.825,6.5124,1.3712,2.7423,0.82364,0,1.7065,0.49612,-5.7341e-10,-1.6131e-09,-1.7496e-10,-3.954e-10,0,1.3091,1,0.464,0.464,0.2,0
1.8252,6.513,1.3711,2.7423,0.82369,0,1.7068,0.49627,-5.8399e-10,-1.64e-09,-1.7631e-10,-4.0178e-10,0,1.3092,1,0.466,0.466,0.2,0
1.8254,6.5137,1.3709,2.7424,0.82378,0,1.7071,0.49641,-5.972e-10,-1.6732e-09,-1.7791e-10,-4.0922e-10,0,1.3093,1,0.468,0.468,0.2,0
1.8256,6.5144,1.3708,2.7425,0.82388,0,1.7074,0.49656,-6.1077e-10,-1.7074e-09,-1.7956e-10,-4.1681e-10,0,1.3094,1,0.47,0.47,0.2,0
1.8258,6.515,1.3707,2.7426,0.82395,0,1.7077,0.4967,-6.2177e-10,-1.7327e-09,-1.796e-10,-4.2194e-10,0,1.3094,1,0.472,0.472,0.2,0
1.826,6.5153,1.3705,2.7425,0.82396,0,1.7079,0.49682,-6.3292e-10,-1.7551e-09,-1.7798e-10,-4.254e-10,0,1.3095,1,0.474,0.474,0.2,0
1.8261,6.5157,1.3703,2.7425,0.82396,0,1.7081,0.49693,-6.4404e-10,-1.7766e-09,-1.7596e-10,-4.2835e-10,0,1.3096,1,0.476,0.476,0.2,0
1.8262,6.5159,1.3702,2.7424,0.82395,0,1.7083,0.49703,-6.4943e-10,-1.7814e-09,-1.7192e-10,-4.271e-10,0,1.3096,1,0.478,0.478,0.2,0
1.8263,6.5162,1.37,2.7424,0.82396,0,1.7085,0.49712,-6.3359e-10,-1.7293e-09,-1.63e-10,-4.1236e-10,0,1.3097,1,0.48,0.48,0.2,0
1.8264,6.5163,1.37,2.7424,0.82391,0,1.7086,0.49718,-5.9949e-10,-1.6327e-09,-1.5229e-10,-3.8829e-10,0,1.3097,1,0.482,0.482,0.2,0
1.8264,6.5163,1.3699,2.7423,0.82382,0,1.7087,0.49721,-5.7289e-10,-1.5585e-09,-1.4459e-10,-3.7019e-10,0,1.3098,1,0.484,0.484,0.2,0
1.8264,6.5162,1.3698,2.7422,0.82373,0,1.7088,0.49724,-5.9578e-10,-1.6191e-09,-1.4934e-10,-3.8433e-10,0,1.3098,1,0.486,0.486,0.2,0
1.8264,6.5158,1.3697,2.7419,0.82355,0,1.7087,0.49722,-6.3584e-10,-1.7217e-09,-1.5653e-10,-4.0578e-10,0,1.3098,1,0.488,0.488,0.2,0
1.8263,6.5153,1.3696,2.7417,0.82336,0,1.7087,0.4972,-6.7218e-10,-1.8137e-09,-1.6257e-10,-4.2438e-10,0,1.3098,1,0.49,0.49,0.2,0
1.8262,6.5148,1.3696,2.7415,0.82315,0,1.7086,0.49715,-6.8044e-10,-1.8256e-09,-1.5916e-10,-4.2414e-10,0,1.3098,1,0.492,0.492,0.2,0
1.8261,6.5143,1.3696,2.7413,0.82295,0,1.7084,0.49708,-6.8049e-10,-1.8141e-09,-1.5299e-10,-4.1839e-10,0,1.3098,1,0.494,0.494,0.2,0
1.8259,6.5134,1.3695,2.7411,0.82265,0,1.7082,0.49698,-6.9196e-10,-1.8354e-09,-1.5012e-10,-4.2151e-10,0,1.3098,1,0.496,0.496,0.2,0
1.8256,6.5122,1.3696,2.7407,0.82227,0,1.7079,0.4968,-6.9865e-10,-1.8467e-09,-1.4884e-10,-4.2393e-10,0,1.3098,1,0.498,0.498,0.2,0
1.8252,6.5109,1.3696,2.7403,0.82187,0,1.7075,0.49662,-7.0283e-10,-1.8519e-09,-1.4709e-10,-4.2499e-10,0,1.3097,1,0.5,0.5,0.2,0
1.825,6.51,1.3696,2.74,0.82158,0,1.7073,0.49649,-7.0892e-10,-1.8666e-09,-1.4865e-10,-4.281e-10,0,1.3097,1,0.502,0.502,0.2,0
1.8254,6.5113,1.3694,2.7402,0.82187,0,1.7078,0.49677,-7.332e-10,-1.9526e-09,-1.7021e-10,-4.4709e-10,0,1.3098,1,0.504,0.504,0.2,0
1.8262,6.5137,1.3689,2.7406,0.82245,0,1.7088,0.49727,-7.6077e-10,-2.0572e-09,-1.9582e-10,-4.698e-10,0,1.31,1,0.506,0.506,0.2,0
1.8266,6.5148,1.3686,2.7405,0.82273,0,1.7094,0.49758,-7.6884e-10,-2.0811e-09,-1.8623e-10,-4.8241e-10,0,1.3102,1,0.508,0.508,0.2,0
1.8264,6.5139,1.3682,2.7397,0.82262,0,1.7095,0.49762,-7.5002e-10,-1.9937e-09,-1.281e-10,-4.8109e-10,0,1.3104,1,0.51,0.51,0.2,0
1.8262,6.5131,1.3679,2.7389,0.82252,0,1.7096,0.49766,-7.3149e-10,-1.9073e-09,-7.0379e-11,-4.7991e-10,0,1.3106,1,0.512,0.512,0.2,0
1.8223,6.5004,1.3698,2.7366,0.81896,0,1.7046,0.49517,-7.0917e-10,-1.8381e-09,-7.5032e-11,-4.4945e-10,0,1.3096,1,0.514,0.514,0.2,0
1.8149,6.4765,1.3739,2.7329,0.81207,0,1.6949,0.49031,-6.722e-10,-1.735e-09,-1.0555e-10,-3.9123e-10,0,1.3074,1,0.516,0.516,0.2,0
1.8075,6.4526,1.3779,2.7291,0.80519,0,1.6852,0.48545,-6.3524e-10,-1.6319e-09,-1.3608e-10,-3.33e-10,0,1.3052,1,0.518,0.518,0.2,0
1.7923,6.4037,1.3864,2.7213,0.79022,0,1.6654,0.47554,-5.3077e-10,-1.2831e-09,-8.0467e-11,-2.2431e-10,0,1.3008,1,0.52,0.52,0.2,0
1.7763,6.3522,1.3954,2.7132,0.77438,0,1.6445,0.46509,-4.1912e-10,-9.0809e-10,-1.5683e-11,-1.1024e-10,0,1.296,1,0.522,0.522,0.2,0
1.7558,6.286,1.407,2.7021,0.75394,0,1.6179,0.4518,-3.0148e-10,-5.0815e-10,5.4362e-11,1.1118e-11,0,1.29,1,0.524,0.524,0.2,0
1.7272,6.1938,1.4233,2.6851,0.72517,0,1.5814,0.43358,-1.9556e-10,-1.5104e-10,1.1613e-10,1.1982e-10,0,1.2815,1,0.526,0.526,0.2,0
1.6995,6.1043,1.4391,2.6688,0.69729,0,1.546,0.41586,-8.6228e-11,2.1938e-10,1.785e-10,2.3366e-10,0,1.2732,1,0.528,0.528,0.2,0
1.6704,6.01,1.4559,2.6509,0.66787,0,1.509,0.39736,9.9283e-12,5.4077e-10,2.3566e-10,3.3164e-10,0,1.2645,1,0.53,0.53,0.2,0
1.6391,5.9084,1.4743,2.6304,0.63608,0,1.4696,0.37765,8.5924e-11,7.8715e-10,2.8483e-10,4.0534e-10,0,1.255,1,0.532,0.532,0.2,0
1.6047,5.7964,1.4948,2.6065,0.6009,0,1.4266,0.35614,1.4849e-10,9.9105e-10,3.3027e-10,4.6444e-10,0,1.2444,1,0.534,0.534,0.2,0
1.5694,5.6809,1.5166,2.5794,0.56466,0,1.3833,0.3345,1.7874e-10,1.0885e-09,3.6596e-10,4.8486e-10,0,1.2333,1,0.536,0.536,0.2,0
1.5346,5.5668,1.5382,2.5523,0.52885,0,1.3407,0.31318,2.036e-10,1.1715e-09,4.0176e-10,4.9981e-10,0,1.2222,1,0.538,0.538,0.2,0
1.4997,5.4526,1.5597,2.5254,0.49296,0,1.2978,0.29176,2.3195e-10,1.269e-09,4.4009e-10,5.2006e-10,0,1.2112,1,0.54,0.54,0.2,0
1.4676,5.347,1.58,2.4985,0.46001,0,1.2591,0.27241,2.427e-10,1.3009e-09,4.5643e-10,5.1559e-10,0,1.2009,1,0.542,0.542,0.2,0
1.434,5.2358,1.6021,2.468,0.42571,0,1.2192,0.25245,2.431e-10,1.2987e-09,4.6025e-10,5.0268e-10,0,1.1898,1,0.544,0.544,0.2,0
1.4007,5.1251,1.6244,2.4367,0.39182,0,1.1799,0.23279,2.3803e-10,1.2762e-09,4.5766e-10,4.861e-10,0,1.1786,1,0.546,0.546,0.2,0
1.3712,5.0266,1.6447,2.4075,0.36195,0,1.1454,0.21557,2.2395e-10,1.2127e-09,4.4506e-10,4.6535e-10,0,1.1685,1,0.548,0.548,0.2,0
1.3412,4.9265,1.6652,2.378,0.33153,0,1.1104,0.19804,2.1099e-10,1.1553e-09,4.3431e-10,4.4657e-10,0,1.1583,1,0.55,0.55,0.2,0
1.3121,4.8295,1.6852,2.3492,0.3021,0,1.0764,0.18108,1.9768e-10,1.096e-09,4.218e-10,4.2519e-10,0,1.1483,1,0.552,0.552,0.2,0
1.2853,4.7396,1.7043,2.3207,0.27545,0,1.0459,0.16579,1.8238e-10,1.0272e-09,4.0409e-10,3.983e-10,0,1.1389,1,0.554,0.554,0.2,0
1.2583,4.6486,1.7242,2.2906,0.24878,0,1.0154,0.15055,1.6858e-10,9.6923e-10,3.8882e-10,3.7586e-10,0,1.1292,1,0.556,0.556,0.2,0
1.234,4.5664,1.7424,2.2627,0.22493,0,0.98814,0.13693,1.5998e-10,9.409e-10,3.8369e-10,3.6514e-10,0,1.1204,1,0.558,0.558,0.2,0
1.2108,4.4876,1.7598,2.2358,0.20221,0,0.96219,0.12395,1.5347e-10,9.2447e-10,3.8263e-10,3.5913e-10,0,1.1119,1,0.56,0.56,0.2,0
1.1872,4.4078,1.7775,2.2086,0.17912,0,0.93584,0.11078,1.4161e-10,8.7845e-10,3.6946e-10,3.42e-10,0,1.1033,1,0.562,0.562,0.2,0
1.1658,4.3352,1.794,2.1829,0.15848,0,0.91224,0.098976,1.3405e-10,8.4436e-10,3.5999e-10,3.2578e-10,0,1.0954,1,0.564,0.564,0.2,0
1.145,4.2642,1.8108,2.1568,0.13864,0,0.88962,0.087669,1.2064e-10,7.7492e-10,3.3449e-10,2.9677e-10,0,1.0874,1,0.566,0.566,0.2,0
1.1244,4.1938,1.8274,2.1308,0.11899,0,0.86722,0.076466,1.089e-10,7.1692e-10,3.1339e-10,2.7306e-10,0,1.0795,1,0.568,0.568,0.2,0
1.1054,4.1286,1.843,2.1063,0.101,0,0.84672,0.066216,1.1237e-10,7.6285e-10,3.3221e-10,2.9758e-10,0,1.0722,1,0.57,0.57,0.2,0
1.0864,4.0636,1.8586,2.0817,0.083143,0,0.82633,0.056023,1.1529e-10,8.0492e-10,3.4991e-10,3.199e-10,0,1.0648,1,0.572,0.572,0.2,0
1.0691,4.0041,1.8738,2.0579,0.067657,0,0.80826,0.046986,1.0939e-10,7.867e-10,3.4622e-10,3.1449e-10,0,1.0578,1,0.574,0.574,0.2,0
